"seq","sec","x","y"
9022,45.11,-6.7307281494140625,0.6558451056480408
9023,45.115,-6.730351448059082,0.662364661693573
9024,45.12,-6.729925155639648,0.66950923204422
9025,45.125,-6.729499340057373,0.6766601204872131
9026,45.13,-6.729074478149414,0.6838111281394958
9027,45.135,-6.728651523590088,0.6909622550010681
9028,45.14,-6.72822904586792,0.6981134414672852
9029,45.145,-6.727807998657227,0.7052646279335022
9030,45.15,-6.727388381958008,0.7124159932136536
9031,45.155,-6.7269697189331055,0.7195672988891602
9032,45.16,-6.726552963256836,0.7267187237739563
9033,45.165,-6.726136684417725,0.7338702082633972
9034,45.17,-6.725721836090088,0.7410217523574829
9035,45.175,-6.725307941436768,0.7481734156608582
9036,45.18,-6.724895477294922,0.7553250789642334
9037,45.185,-6.724484443664551,0.762476921081543
9038,45.19,-6.724074363708496,0.7696287631988525
9039,45.195,-6.723665237426758,0.7767807245254517
9040,45.2,-6.723257541656494,0.7839327454566956
9041,45.205,-6.722850799560547,0.7910847067832947
9042,45.21,-6.722445487976074,0.7982369065284729
9043,45.215,-6.722031116485596,0.8055731058120728
9044,45.22,-6.721589088439941,0.8129096031188965
9045,45.225,-6.721118450164795,0.820244312286377
9046,45.23,-6.7206196784973145,0.8275771141052246
9047,45.235,-6.720093250274658,0.8349080085754395
9048,45.24,-6.719538688659668,0.8422368168830872
9049,45.245,-6.718955993652344,0.8495634198188782
9050,45.25,-6.7183451652526855,0.8568877577781677
9051,45.255,-6.717706203460693,0.8642098307609558
9052,45.26,-6.717039108276367,0.8715292811393738
9053,45.265,-6.716344356536865,0.8788461685180664
9054,45.27,-6.715621471405029,0.8861602544784546
9055,45.275,-6.714870452880859,0.8934715986251831
9056,45.28,-6.7140913009643555,0.9007799625396729
9057,45.285,-6.713284492492676,0.908085286617279
9058,45.29,-6.712449550628662,0.9153874516487122
9059,45.295,-6.711586952209473,0.9226863980293274
9060,45.3,-6.710696220397949,0.9299819469451904
9061,45.305,-6.709777355194092,0.9372740983963013
9062,45.31,-6.708830833435059,0.9445627331733704
9063,45.315,-6.707788467407227,0.9523513913154602
9064,45.32,-6.706685543060303,0.9601366519927979
9065,45.325,-6.705521106719971,0.9679130911827087
9066,45.33,-6.704296112060547,0.9756801128387451
9067,45.335,-6.703010082244873,0.9834372997283936
9068,45.34,-6.701663494110107,0.9911841750144958
9069,45.345,-6.70025634765625,0.9989203810691833
9070,45.35,-6.698788166046143,1.0066452026367188
9071,45.355,-6.697259902954102,1.0143582820892334
9072,45.36,-6.695671558380127,1.0220593214035034
9073,45.365,-6.6940226554870605,1.029747724533081
9074,45.37,-6.6923136711120605,1.0374228954315186
9075,45.375,-6.690544605255127,1.0450842380523682
9076,45.38,-6.68871545791626,1.0527317523956299
9077,45.385,-6.686826705932617,1.0603647232055664
9078,45.39,-6.684878349304199,1.0679824352264404
9079,45.395,-6.682869911193848,1.075584888458252
9080,45.4,-6.680802345275879,1.0831713676452637
9081,45.405,-6.678675174713135,1.0907412767410278
9082,45.41,-6.676488399505615,1.0982943773269653
9083,45.415,-6.674035549163818,1.1065285205841064
9084,45.42,-6.671548366546631,1.114760398864746
9085,45.425,-6.669029235839844,1.1229825019836426
9086,45.43,-6.666479110717773,1.131195068359375
9087,45.435,-6.6638970375061035,1.1393977403640747
9088,45.44,-6.66128396987915,1.1475903987884521
9089,45.445,-6.658639430999756,1.1557731628417969
9090,45.45,-6.65596342086792,1.1639456748962402
9091,45.455,-6.653255939483643,1.1721079349517822
